Freq	Ohm	Deg
8199.1140	4.0512	5.1336
8253.6640	4.0537	5.1480
8308.5780	4.0561	5.1666
8363.8570	4.0583	5.1917
8419.5030	4.0606	5.2321
8475.5200	4.0633	5.2632
8531.9090	4.0657	5.2845
8588.6740	4.0682	5.3128
8645.8160	4.0707	5.3389
8703.3390	4.0732	5.3683
8761.2440	4.0759	5.3873
8819.5350	4.0782	5.3978
8878.2130	4.0804	5.4184
8937.2820	4.0826	5.4315
8996.7430	4.0843	5.4720
9056.6010	4.0870	5.5089
9116.8560	4.0891	5.5194
9177.5130	4.0912	5.5531
9238.5730	4.0934	5.5923
9300.0390	4.0958	5.6201
9361.9140	4.0981	5.6489
9424.2010	4.1005	5.6602
9486.9020	4.1020	5.6933
9550.0210	4.1044	5.7569
9613.5590	4.1070	5.7940
9677.5200	4.1094	5.8217
9741.9070	4.1116	5.9048
9806.7220	4.1154	6.0033
9871.9680	4.1196	6.0503
9937.6490	4.1238	6.0761
10003.7700	4.1278	6.1058
10070.3200	4.1321	6.1483
10137.3200	4.1367	6.1701
10204.7700	4.1413	6.1284
10272.6600	4.1441	6.0728
10341.0100	4.1464	6.0745
10409.8100	4.1490	6.0967
10479.0700	4.1517	6.1017
10548.7900	4.1540	6.1101
10618.9700	4.1564	6.1336
10689.6200	4.1589	6.1491
10760.7400	4.1612	6.1772
10832.3400	4.1639	6.2004
10904.4100	4.1663	6.2247
10976.9600	4.1691	6.2581
11049.9900	4.1719	6.2643
11123.5100	4.1742	6.2894
11197.5100	4.1770	6.3403
11272.0100	4.1803	6.3656
11347.0100	4.1832	6.3855
11422.5000	4.1864	6.3949
11498.5000	4.1889	6.4144
11575.0000	4.1920	6.4553
11652.0100	4.1952	6.4632
11729.5400	4.1979	6.4808
11807.5800	4.2010	6.5261
11886.1300	4.2045	6.5492
11965.2100	4.2076	6.5687
12044.8200	4.2111	6.5890
12124.9600	4.2144	6.5966
12205.6300	4.2175	6.6162
12286.8400	4.2209	6.6183
12368.5800	4.2236	6.6206
12450.8700	4.2265	6.6552
12533.7100	4.2299	6.6793
12617.1000	4.2330	6.6931
12701.0500	4.2362	6.7180
12785.5500	4.2396	6.7352
12870.6100	4.2428	6.7591
12956.2400	4.2465	6.7744
13042.4500	4.2497	6.7795
13129.2200	4.2531	6.8123
13216.5700	4.2570	6.8205
13304.5000	4.2603	6.8184
13393.0200	4.2637	6.8425
13482.1300	4.2675	6.8515
13571.8300	4.2709	6.8480
13662.1200	4.2743	6.8336
13753.0200	4.2771	6.8248
13844.5200	4.2799	6.8526
13936.6300	4.2834	6.8647
14029.3600	4.2864	6.8632
14122.7000	4.2895	6.8809
14216.6600	4.2929	6.8887
14311.2500	4.2961	6.9031
14406.4600	4.2997	6.9036
14502.3100	4.3027	6.8878
14598.8000	4.3057	6.9010
14695.9300	4.3091	6.9014
14793.7000	4.3119	6.8866
14892.1300	4.3147	6.9057
14991.2100	4.3182	6.9123
15090.9500	4.3211	6.9016
15191.3500	4.3241	6.8979
15292.4200	4.3269	6.8929
15394.1700	4.3297	6.9055
15496.5900	4.3329	6.9083
15599.6900	4.3359	6.8874
15703.4800	4.3384	6.8857
15807.9600	4.3415	6.8792
15913.1300	4.3440	6.8587
16019.0000	4.3466	6.8353
16125.5800	4.3485	6.8123
16232.8700	4.3504	6.8063
16340.8700	4.3523	6.7915
16449.5900	4.3540	6.7669
16559.0300	4.3551	6.7622
16669.2000	4.3567	6.7664
16780.1100	4.3580	6.7676
16891.7500	4.3596	6.7641
17004.1300	4.3607	6.7561
17117.2700	4.3618	6.7700
17231.1500	4.3632	6.7863
17345.7900	4.3646	6.7978
17461.2000	4.3661	6.8135
17577.3700	4.3677	6.8194
17694.3200	4.3690	6.8254
17812.0400	4.3705	6.8420
17930.5500	4.3721	6.8497
18049.8500	4.3734	6.8582
18169.9400	4.3748	6.8720
18290.8200	4.3761	6.8870
18412.5200	4.3776	6.9108
18535.0200	4.3792	6.9279
18658.3400	4.3806	6.9446
18782.4800	4.3822	6.9781
18907.4400	4.3841	7.0053
19033.2300	4.3860	7.0222
19159.8700	4.3878	7.0356
19287.3400	4.3895	7.0527
19415.6600	4.3912	7.0964
19544.8400	4.3937	7.1219
19674.8800	4.3955	7.1335
19805.7800	4.3976	7.1697
19937.5500	4.4001	7.1977
20070.2000	4.4024	7.2228
20203.7300	4.4049	7.2489
20338.1500	4.4075	7.2546
20473.4700	4.4095	7.2857
20609.6800	4.4126	7.3115
20746.8000	4.4149	7.2983
20884.8300	4.4168	7.3160
21023.7900	4.4191	7.3391
21163.6600	4.4212	7.3553
21304.4700	4.4234	7.3891
21446.2100	4.4259	7.4116
21588.9000	4.4281	7.4385
21732.5300	4.4308	7.4754
21877.1200	4.4335	7.4980
22022.6800	4.4362	7.5240
22169.2000	4.4391	7.5494
22316.7000	4.4419	7.5682
22465.1700	4.4448	7.5946
22614.6400	4.4478	7.6104
22765.1000	4.4505	7.6294
22916.5600	4.4536	7.6506
23069.0300	4.4564	7.6696
23222.5100	4.4594	7.6977
23377.0200	4.4626	7.7064
23532.5500	4.4654	7.7065
23689.1200	4.4679	7.7277
23846.7300	4.4709	7.7543
24005.3800	4.4737	7.7743
24165.1000	4.4768	7.7856
24325.8700	4.4794	7.7954
24487.7200	4.4821	7.8223
24650.6400	4.4851	7.8480
24814.6500	4.4881	7.8701
24979.7400	4.4911	7.8937
25145.9400	4.4943	7.9144
25313.2400	4.4974	7.9367
25481.6600	4.5007	7.9505
25651.1900	4.5037	7.9658
25821.8500	4.5069	7.9871
25993.6500	4.5101	7.9917
26166.5900	4.5128	8.0076
26340.6900	4.5159	8.0432
26515.9400	4.5193	8.0578
26692.3500	4.5223	8.0723
26869.9400	4.5255	8.0920
27048.7100	4.5285	8.1152
27228.6800	4.5318	8.1659
27409.8300	4.5359	8.1869
27592.2000	4.5392	8.1944
27775.7800	4.5428	8.2371
27960.5700	4.5471	8.2624
28146.6000	4.5509	8.2787
28333.8700	4.5552	8.2931
28522.3800	4.5591	8.2835
28712.1400	4.5625	8.2944
28903.1700	4.5662	8.3116
29095.4700	4.5697	8.3302
29289.0500	4.5736	8.3701
29483.9200	4.5780	8.3914
29680.0800	4.5821	8.4136
29877.5500	4.5867	8.4510
30076.3300	4.5917	8.4651
30276.4300	4.5964	8.4709
30477.8700	4.6014	8.4656
30680.6500	4.6057	8.4656
30884.7700	4.6105	8.4825
31090.2500	4.6155	8.4718
31297.1000	4.6198	8.4633
31505.3300	4.6246	8.4797
31714.9400	4.6298	8.4710
31925.9500	4.6345	8.4378
32138.3600	4.6390	8.3893
32352.1800	4.6426	8.3383
32567.4300	4.6460	8.3008
32784.1100	4.6490	8.2415
33002.2300	4.6509	8.1773
33221.8000	4.6523	8.1407
33442.8300	4.6535	8.1200
33665.3300	4.6545	8.1082
33889.3200	4.6555	8.1017
34114.7900	4.6563	8.1072
34341.7600	4.6574	8.1337
34570.2500	4.6590	8.1526
34800.2500	4.6604	8.1680
35031.7800	4.6621	8.2026
35264.8600	4.6643	8.2348
35499.4800	4.6666	8.2614
35735.6700	4.6691	8.2835
35973.4300	4.6716	8.3065
36212.7600	4.6743	8.3514
36453.7000	4.6778	8.3826
36696.2300	4.6810	8.3992
36940.3800	4.6845	8.4223
37186.1500	4.6881	8.4263
37433.5600	4.6913	8.4416
37682.6100	4.6950	8.4475
37933.3200	4.6980	8.4402
38185.7000	4.7011	8.4586
38439.7600	4.7045	8.4654
38695.5100	4.7074	8.4821
38952.9600	4.7109	8.5186
39212.1200	4.7148	8.5410
39473.0100	4.7185	8.5718
39735.6300	4.7223	8.6051
40000.0000	4.7265	8.6142
