Freq	dB	Phase
3799.2680	95.8054	1.9089
3824.5460	95.8442	0.7031
3849.9910	95.8549	-0.9843
3875.6060	95.8268	-2.6888
3901.3910	95.7677	-3.5939
3927.3480	95.7213	-3.7419
3953.4780	95.6908	-3.7650
3979.7810	95.6757	-3.0772
4006.2600	95.7299	-3.0972
4032.9140	95.7575	-5.0386
4059.7460	95.7278	-7.6658
4086.7560	95.6312	-10.2024
4113.9460	95.4815	-11.4917
4141.3170	95.3453	-12.1257
4168.8700	95.1903	-13.5672
4196.6070	94.9729	-14.2200
4224.5280	94.7707	-11.7192
4252.6350	94.7109	-8.0108
4280.9280	94.7405	-6.2192
4309.4100	94.7762	-5.7426
4338.0820	94.8196	-5.5354
4366.9440	94.8643	-5.8978
4395.9980	94.8873	-7.1048
4425.2460	94.8568	-7.4573
4454.6880	94.8703	-7.5989
4484.3260	94.8467	-8.8058
4514.1610	94.7882	-9.5900
4544.1950	94.7184	-9.3589
4574.4280	94.6768	-8.0628
4604.8630	94.6921	-6.6156
4635.5000	94.7448	-5.9556
4666.3410	94.8041	-6.5684
4697.3870	94.8178	-7.8570
4728.6400	94.7925	-8.1058
4760.1010	94.7915	-5.9115
4791.7710	94.9253	-3.9245
4823.6520	95.0770	-4.7070
4855.7440	95.1840	-7.2077
4888.0510	95.2093	-11.0173
4920.5720	95.1049	-13.4328
4953.3100	95.0145	-13.8754
4986.2650	94.9220	-14.0608
5019.4400	94.8443	-13.0473
5052.8350	94.8425	-12.4323
5086.4530	94.8240	-13.1352
5120.2940	94.7870	-13.6006
5154.3610	94.7514	-13.1372
5188.6540	94.7643	-12.6697
5223.1750	94.7820	-13.4269
5257.9260	94.7662	-14.8639
5292.9080	94.7119	-16.0422
5328.1230	94.6430	-16.5661
5363.5720	94.5784	-16.6169
5399.2570	94.5287	-16.7267
5435.1800	94.4777	-18.0958
5471.3410	94.3461	-18.6461
5507.7430	94.2652	-17.5418
5544.3870	94.2144	-16.7906
5581.2750	94.1809	-15.8596
5618.4090	94.1918	-15.4202
5655.7890	94.1900	-16.0727
5693.4190	94.1599	-16.9558
5731.2980	94.1041	-17.3186
5769.4300	94.0569	-17.5676
5807.8150	93.9871	-17.5164
5846.4560	93.9412	-16.5142
5885.3530	93.9382	-16.1621
5924.5100	93.9105	-16.4205
5963.9270	93.8818	-16.1244
6003.6060	93.8682	-15.5132
6043.5500	93.8752	-15.1572
6083.7590	93.8789	-14.8181
6124.2350	93.9048	-14.7008
6164.9810	93.9150	-15.3658
6205.9980	93.8903	-14.2992
6247.2880	93.9787	-13.7003
6288.8530	94.0035	-15.3079
6330.6940	93.9869	-16.0635
6372.8130	93.9726	-16.2744
6415.2130	93.9525	-16.2764
6457.8950	93.9450	-15.8348
6500.8610	93.9613	-15.1896
6544.1120	94.0071	-15.8355
6587.6520	93.9863	-16.5226
6631.4810	93.9947	-16.1803
6675.6020	94.0128	-16.6651
6720.0160	93.9993	-16.8591
6764.7260	94.0185	-16.5987
6809.7330	94.0424	-17.2630
6855.0390	94.0369	-18.9129
6900.6470	93.9679	-20.2275
6946.5590	93.8895	-20.0709
6992.7760	93.8450	-19.3268
7039.3000	93.8253	-18.9708
7086.1350	93.8080	-19.3038
7133.2800	93.7634	-18.7403
7180.7390	93.7853	-17.4830
7228.5140	93.8338	-18.1344
7276.6070	93.8164	-19.6135
7325.0200	93.7709	-20.3049
7373.7550	93.7149	-20.3923
7422.8140	93.6659	-19.9786
7472.2000	93.6322	-18.2728
7521.9140	93.6947	-17.0738
7571.9590	93.7388	-17.7267
7622.3370	93.7517	-17.9584
7673.0500	93.7852	-18.3197
7724.1010	93.7815	-19.2258
7775.4910	93.7584	-19.5242
7827.2230	93.7383	-19.1015
7879.2990	93.7439	-17.8681
7931.7220	93.8079	-16.9448
7984.4930	93.8780	-17.0312
8037.6160	93.9411	-17.0076
8091.0920	94.0307	-18.0834
8144.9240	94.0441	-20.1652
8199.1140	94.0166	-21.3322
8253.6640	93.9775	-21.7032
8308.5780	93.9461	-21.1867
8363.8570	93.9601	-20.4391
8419.5030	93.9968	-20.4117
8475.5200	94.0319	-21.2271
8531.9090	94.0375	-22.9916
8588.6740	93.9770	-24.2202
8645.8160	93.9236	-24.0312
8703.3390	93.9014	-24.1380
8761.2440	93.8594	-24.7326
8819.5350	93.8101	-24.7526
8878.2130	93.7804	-24.3694
8937.2820	93.7714	-24.6183
8996.7430	93.7376	-25.6698
9056.6010	93.6674	-26.5205
9116.8560	93.5834	-26.6115
9177.5130	93.5089	-25.6118
9238.5730	93.4912	-24.5993
9300.0390	93.4804	-24.6257
9361.9140	93.4517	-25.0263
9424.2010	93.4027	-24.5981
9486.9020	93.3930	-23.7103
9550.0210	93.3931	-23.3372
9613.5590	93.3938	-23.1120
9677.5200	93.3935	-22.7351
9741.9070	93.4031	-21.8175
9806.7220	93.4501	-20.9642
9871.9680	93.5038	-20.8917
9937.6490	93.5407	-20.4261
10003.7700	93.6168	-19.5899
10070.3200	93.7088	-19.8951
10137.3200	93.7646	-21.4561
10204.7700	93.7484	-21.6325
10272.6600	93.7936	-20.2441
10341.0100	93.8756	-19.4751
10409.8100	93.9740	-19.2846
10479.0700	94.0759	-20.2170
10548.7900	94.1205	-20.9829
10618.9700	94.1847	-20.8179
10689.6200	94.2613	-21.1419
10760.7400	94.3229	-21.4086
10832.3400	94.4051	-21.8103
10904.4100	94.4678	-22.8821
10976.9600	94.5066	-24.0225
11049.9900	94.5217	-24.0548
11123.5100	94.5935	-24.2440
11197.5100	94.6318	-25.6192
11272.0100	94.6433	-26.2725
11347.0100	94.6780	-27.5858
11422.5000	94.6366	-28.9245
11498.5000	94.6116	-28.6208
11575.0000	94.6241	-27.9578
11652.0100	94.6769	-28.6469
11729.5400	94.6729	-30.1538
11807.5800	94.6545	-30.9876
11886.1300	94.6295	-31.8693
11965.2100	94.5824	-32.4402
12044.8200	94.5463	-32.6380
12124.9600	94.5099	-32.8188
12205.6300	94.4803	-32.4755
12286.8400	94.4869	-32.7551
12368.5800	94.4543	-33.4425
12450.8700	94.4275	-33.3278
12533.7100	94.4185	-33.1206
12617.1000	94.4209	-33.5695
12701.0500	94.3939	-34.2140
12785.5500	94.3637	-34.3487
12870.6100	94.3387	-34.4826
12956.2400	94.3051	-34.0876
13042.4500	94.3114	-33.6993
13129.2200	94.3069	-34.1026
13216.5700	94.2824	-34.1576
13304.5000	94.2676	-32.8388
13393.0200	94.3281	-31.5945
13482.1300	94.3929	-31.7291
13571.8300	94.4366	-31.7409
13662.1200	94.4988	-31.4993
13753.0200	94.5609	-31.3250
13844.5200	94.6386	-31.0394
13936.6300	94.7288	-31.5635
14029.3600	94.7793	-31.9007
14122.7000	94.8586	-31.5436
14216.6600	94.9506	-31.6636
14311.2500	95.0398	-32.1908
14406.4600	95.1172	-32.8497
14502.3100	95.1855	-33.2483
14598.8000	95.2623	-33.3370
14695.9300	95.3541	-33.7485
14793.7000	95.4334	-34.2185
14892.1300	95.5274	-34.6265
14991.2100	95.6188	-35.5511
15090.9500	95.6927	-36.7559
15191.3500	95.7481	-37.8265
15292.4200	95.7982	-38.7600
15394.1700	95.8400	-39.7386
15496.5900	95.8721	-40.4164
15599.6900	95.9168	-40.8285
15703.4800	95.9714	-41.6284
15807.9600	96.0124	-42.9802
15913.1300	96.0244	-43.6306
16019.0000	96.0747	-44.0443
16125.5800	96.1141	-45.2461
16232.8700	96.1366	-46.5111
16340.8700	96.1456	-47.1640
16449.5900	96.1830	-47.9274
16559.0300	96.2005	-49.3465
16669.2000	96.2008	-50.5755
16780.1100	96.1964	-51.1910
16891.7500	96.2213	-52.3853
17004.1300	96.2024	-54.3991
17117.2700	96.1553	-55.6897
17231.1500	96.1176	-56.7015
17345.7900	96.0710	-58.4013
17461.2000	95.9829	-60.2476
17577.3700	95.8723	-61.2256
17694.3200	95.7783	-62.3672
17812.0400	95.6428	-63.7724
17930.5500	95.4963	-64.3459
18049.8500	95.3585	-64.1861
18169.9400	95.2531	-64.6922
18290.8200	95.0992	-65.2321
18412.5200	94.9657	-64.5833
18535.0200	94.8601	-64.0119
18658.3400	94.7588	-63.5007
18782.4800	94.6727	-62.6046
18907.4400	94.6115	-61.5008
19033.2300	94.5742	-60.4502
19159.8700	94.5529	-59.4197
19287.3400	94.5498	-58.2485
19415.6600	94.5684	-56.7862
19544.8400	94.6214	-54.7817
19674.8800	94.7331	-52.9386
19805.7800	94.8680	-51.1907
19937.5500	95.0596	-49.2838
20070.2000	95.2965	-48.5149
20203.7300	95.5203	-48.0134
20338.1500	95.7853	-47.3938
20473.4700	96.0622	-47.6430
20609.6800	96.3337	-48.5188
20746.8000	96.5879	-49.0046
20884.8300	96.8818	-49.9556
21023.7900	97.1415	-52.2967
21163.6600	97.3553	-53.8806
21304.4700	97.6060	-56.0206
21446.2100	97.7827	-58.9752
21588.9000	97.9475	-60.9697
21732.5300	98.1192	-63.6841
21877.1200	98.2355	-66.9437
22022.6800	98.3286	-70.0627
22169.2000	98.3849	-73.5718
22316.7000	98.3949	-77.2818
22465.1700	98.3558	-80.7650
22614.6400	98.2856	-84.0889
22765.1000	98.1733	-87.4460
22916.5600	98.0191	-90.1391
23069.0300	97.8607	-92.2403
23222.5100	97.6921	-94.4180
23377.0200	97.5031	-96.6382
23532.5500	97.2908	-98.4311
23689.1200	97.0784	-100.1614
