Freq	dB	Phase
2239.9080	83.2342	-176.0037
2261.3180	83.2450	171.9269
2282.9320	83.2559	159.7380
2304.7530	83.2668	147.4338
2326.7830	83.2778	135.0080
2349.0230	83.2887	122.4574
2371.4760	83.2997	109.7844
2394.1440	83.3107	96.9892
2417.0280	83.3216	84.0696
2440.1310	83.3324	71.0232
2463.4550	83.3432	57.8471
2487.0020	83.3539	44.5451
2510.7730	83.3645	31.1157
2534.7720	83.3749	17.5501
2559.0010	83.3852	3.8532
2583.4610	83.3953	-9.9757
2608.1550	83.4052	-23.9422
2633.0840	83.4148	-38.0408
2658.2520	83.4243	-52.2790
2683.6610	83.4334	-66.6558
2709.3130	83.4423	-81.1744
2735.2090	83.4509	-95.8318
2761.3540	83.4591	-110.6348
2787.7480	83.4670	-125.5759
2814.3940	83.4745	-140.6669
2841.2950	83.4816	-155.9008
2868.4540	83.4883	-171.2846
2895.8720	83.4945	173.1843
2923.5510	83.5003	157.4986
2951.4960	83.5056	141.6661
2979.7080	83.5104	125.6781
3008.1890	83.5146	109.5344
3036.9420	83.5183	93.2367
3065.9710	83.5214	76.7812
3095.2770	83.5238	60.1702
3124.8620	83.5257	43.3988
3154.7310	83.5269	26.4605
3184.8850	83.5274	9.3638
3215.3280	83.5272	-7.8966
3246.0610	83.5264	-25.3254
3277.0880	83.5247	-42.9195
3308.4120	83.5223	-60.6812
3340.0350	83.5192	-78.6137
3371.9610	83.5152	-96.7190
3404.1910	83.5104	-114.9941
3436.7300	83.5048	-133.4461
3469.5800	83.4983	-152.0759
3502.7430	83.4909	-170.8784
3536.2240	83.4827	170.1376
3570.0250	83.4735	150.9768
3604.1490	83.4634	131.6286
3638.5980	83.4524	112.1039
3673.3780	83.4404	92.3851
3708.4890	83.4275	72.4899
3743.9370	83.4136	52.4001
3779.7230	83.3987	32.1227
3815.8510	83.3828	11.6496
3852.3240	83.3659	-9.0100
3889.1460	83.3481	-29.8646
3926.3210	83.3292	-50.9195
3963.8500	83.3093	-72.1683
4001.7380	83.2884	-93.6196
4039.9880	83.2665	-115.2673
4078.6040	83.2435	-137.1191
4117.5890	83.2196	-159.1794
4156.9470	83.1947	178.5557
4196.6810	83.1688	156.0837
4236.7940	83.1418	133.4073
4277.2910	83.1140	110.5111
4318.1750	83.0851	87.4083
4359.4500	83.0553	64.0844
4401.1200	83.0246	40.5478
4443.1870	82.9929	16.7918
4485.6570	82.9604	-7.1878
4528.5330	82.9269	-31.3861
4571.8180	82.8927	-55.8065
4615.5180	82.8576	-80.4595
4659.6350	82.8216	-105.3369
4704.1740	82.7850	-130.4468
4749.1380	82.7475	-155.7865
4794.5320	82.7094	178.6372
4840.3600	82.6705	152.8242
4886.6260	82.6311	126.7710
4933.3350	82.5910	100.4793
4980.4900	82.5503	73.9449
5028.0950	82.5091	47.1641
5076.1560	82.4674	20.1378
5124.6760	82.4253	-7.1393
5173.6600	82.3828	-34.6689
5223.1120	82.3399	-62.4518
5273.0360	82.2966	-90.4944
5323.4380	82.2531	-118.7911
5374.3220	82.2094	-147.3529
5425.6920	82.1655	-176.1787
5477.5530	82.1215	154.7300
5529.9090	82.0775	125.3677
5582.7670	82.0334	95.7350
5636.1290	81.9893	65.8274
5690.0010	81.9453	35.6454
5744.3890	81.9015	5.1795
5799.2960	81.8578	-25.5668
5854.7280	81.8144	-56.5993
5910.6900	81.7713	-87.9178
5967.1870	81.7286	-119.5286
6024.2240	81.6862	-151.4347
6081.8060	81.6444	176.3620
6139.9380	81.6030	143.8637
6198.6260	81.5622	111.0609
6257.8750	81.5220	77.9514
6317.6900	81.4825	44.5297
6378.0780	81.4437	10.8023
6439.0420	81.4057	-23.2479
6500.5890	81.3685	-57.6097
6562.7240	81.3322	-92.2941
6625.4530	81.2968	-127.3017
6688.7820	81.2624	-162.6398
6752.7160	81.2291	161.6906
6817.2620	81.1967	125.6921
6882.4240	81.1655	89.3529
6948.2090	81.1355	52.6722
7014.6230	81.1066	15.6481
7081.6710	81.0790	-21.7208
7149.3610	81.0527	-59.4390
7217.6970	81.0277	-97.5141
7286.6870	81.0040	-135.9404
7356.3360	80.9817	-174.7290
7426.6510	80.9609	146.1191
7497.6380	80.9415	106.5990
7569.3040	80.9236	66.7137
7641.6540	80.9072	26.4561
7714.6960	80.8923	-14.1747
7788.4360	80.8790	-55.1821
7862.8820	80.8673	-96.5701
7938.0380	80.8572	-138.3397
8013.9130	80.8488	179.5085
8090.5140	80.8420	136.9678
8167.8460	80.8369	94.0372
8245.9180	80.8335	50.7181
8324.7350	80.8318	7.0058
8404.3070	80.8318	-37.0993
8484.6390	80.8335	-81.6016
8565.7380	80.8369	-126.4944
8647.6130	80.8421	-171.7897
8730.2710	80.8491	142.5143
8813.7180	80.8578	96.4240
8897.9630	80.8682	49.9336
8983.0140	80.8804	3.0466
9068.8770	80.8944	-44.2382
9155.5610	80.9101	-91.9196
9243.0740	80.9276	-139.9993
9331.4230	80.9468	171.5309
9420.6160	80.9677	122.6655
9510.6620	80.9904	73.4130
9601.5690	81.0147	23.7733
9693.3450	81.0408	-26.2486
9785.9980	81.0685	-76.6522
9879.5370	81.0979	-127.4276
9973.9690	81.1290	-178.5764
10069.3000	81.1617	129.9107
10165.5500	81.1959	78.0415
10262.7200	81.2318	25.8210
10360.8100	81.2692	-26.7489
10459.8500	81.3081	-79.6530
10559.8300	81.3486	-132.8893
10660.7600	81.3904	173.5548
10762.6600	81.4337	119.6860
10865.5300	81.4784	65.5211
10969.3900	81.5245	11.0618
11074.2400	81.5718	-43.6744
11180.0900	81.6205	-98.6748
11286.9600	81.6703	-153.9337
11394.8400	81.7213	150.5703
11503.7600	81.7734	94.8462
11613.7200	81.8267	38.9107
11724.7300	81.8809	-17.2185
11836.8000	81.9361	-73.5300
11949.9400	81.9922	-130.0017
12064.1600	82.0491	173.3805
12179.4700	82.1068	116.6312
12295.8900	82.1653	59.7756
12413.4200	82.2243	2.8295
12532.0700	82.2840	-54.1819
12651.8600	82.3442	-111.2472
12772.7900	82.4048	-168.3408
12894.8800	82.4657	134.5604
13018.1300	82.5270	77.4774
13142.5600	82.5884	20.4313
13268.1900	82.6500	-36.5531
13395.0100	82.7116	-93.4560
13523.0400	82.7732	-150.2493
13652.3000	82.8346	153.0901
13782.8000	82.8958	96.5847
13914.5400	82.9568	40.2591
14047.5400	83.0173	-15.8570
14181.8100	83.0773	-71.7465
14317.3700	83.1367	-127.3769
14454.2200	83.1955	177.2738
14592.3800	83.2535	122.2293
14731.8600	83.3107	67.5136
14872.6700	83.3669	13.1601
15014.8300	83.4220	-40.8157
15158.3500	83.4761	-94.3836
15303.2400	83.5288	-147.5191
15449.5100	83.5803	159.8026
15597.1900	83.6303	107.6040
15746.2700	83.6788	55.9104
15896.7800	83.7257	4.7421
16048.7300	83.7709	-45.8722
16202.1300	83.8143	-95.9158
16357.0000	83.8559	-145.3655
16513.3400	83.8954	165.8037
16671.1800	83.9330	117.6080
16830.5300	83.9683	70.0674
16991.4100	84.0015	23.2037
17153.8200	84.0323	-22.9639
17317.7800	84.0608	-68.4195
17483.3100	84.0868	-113.1477
17650.4200	84.1102	-157.1297
17819.1300	84.1310	159.6488
17989.4600	84.1492	117.1983
18161.4100	84.1645	75.5375
18335.0000	84.1771	34.6752
18510.2500	84.1868	-5.3774
18687.1800	84.1935	-44.6080
18865.8000	84.1971	-83.0104
19046.1300	84.1977	-120.5754
19228.1800	84.1952	-157.2947
19411.9700	84.1895	166.8351
19597.5200	84.1805	131.8198
19784.8400	84.1682	97.6628
19973.9500	84.1525	64.3687
20164.8700	84.1334	31.9379
20357.6200	84.1109	0.3687
20552.2000	84.0849	-30.3356
20748.6500	84.0553	-60.1805
20946.9700	84.0222	-89.1647
21147.1900	83.9854	-117.2940
