Freq	dB	Phase
1133.6310	79.3911	-12.4670
1143.4750	79.3795	-12.8891
1153.4030	79.3662	-13.0449
1163.4180	79.3705	-13.0983
1173.5200	79.3840	-13.3965
1183.7100	79.3938	-14.0740
1193.9880	79.3797	-15.1269
1204.3550	79.3250	-15.9868
1214.8130	79.2625	-16.2648
1225.3610	79.2108	-16.0955
1236.0010	79.1890	-15.8810
1246.7330	79.1795	-16.0204
1257.5580	79.1652	-16.3701
1268.4780	79.1469	-16.9197
1279.4920	79.1071	-17.5879
1290.6020	79.0517	-18.0446
1301.8080	78.9948	-18.3439
1313.1110	78.9345	-18.6645
1324.5130	78.8658	-19.0156
1336.0140	78.7841	-19.1643
1347.6140	78.7063	-18.7685
1359.3160	78.6647	-18.1632
1371.1190	78.6459	-18.1255
1383.0240	78.6057	-18.5202
1395.0330	78.5462	-18.8571
1407.1460	78.4695	-18.8135
1419.3640	78.4058	-18.3773
1431.6880	78.3571	-18.0192
1444.1200	78.3037	-17.4382
1456.6590	78.2811	-16.4165
1469.3070	78.2962	-15.5881
1482.0650	78.3218	-14.9452
1494.9340	78.3720	-14.4099
1507.9140	78.4323	-14.3507
1521.0080	78.4795	-14.6549
1534.2140	78.5115	-15.2347
1547.5360	78.5091	-15.8070
1560.9730	78.4930	-16.0477
1574.5270	78.4718	-15.8117
1588.1990	78.4789	-15.2584
1601.9890	78.5102	-15.0229
1615.8990	78.5368	-15.0878
1629.9300	78.5589	-14.9342
1644.0830	78.6029	-14.7125
1658.3580	78.6538	-14.7466
1672.7580	78.7063	-14.9724
1687.2820	78.7551	-15.5150
1701.9330	78.7806	-16.1860
1716.7110	78.7947	-16.7427
1731.6170	78.8004	-17.3705
1746.6520	78.7858	-17.8653
1761.8180	78.7726	-17.9067
1777.1160	78.7821	-17.5589
1792.5470	78.8348	-17.6908
1808.1120	78.8684	-18.7070
1823.8110	78.8643	-19.8777
1839.6480	78.8333	-20.7997
1855.6210	78.7917	-21.4721
1871.7330	78.7462	-21.9869
1887.9860	78.7039	-22.6230
1904.3790	78.6438	-23.3643
1920.9150	78.5758	-24.1862
1937.5940	78.4808	-25.2734
1954.4180	78.3439	-26.0661
1971.3880	78.1976	-25.9848
1988.5060	78.0840	-25.4532
2005.7720	77.9931	-24.9650
2023.1880	77.9226	-24.8426
2040.7550	77.8341	-24.9482
2058.4750	77.7393	-24.6712
2076.3490	77.6626	-24.2650
2094.3780	77.5876	-23.9803
2112.5630	77.5127	-23.5648
2130.9070	77.4502	-23.2246
2149.4090	77.3758	-23.0445
2168.0720	77.2899	-22.5875
2186.8980	77.2101	-21.5283
2205.8870	77.1673	-19.8705
2225.0400	77.1826	-18.2654
2244.3600	77.2263	-16.9866
2263.8480	77.2994	-15.9195
2283.5050	77.3913	-15.4186
2303.3330	77.4665	-15.1897
2323.3320	77.5436	-14.8018
2343.5060	77.6299	-14.4175
2363.8540	77.7253	-14.1639
2384.3800	77.8259	-14.2129
2405.0830	77.9148	-14.5870
2425.9670	77.9841	-14.9448
2447.0310	78.0496	-14.9883
2468.2790	78.1335	-15.1592
2489.7110	78.2055	-15.5723
2511.3290	78.2785	-16.1580
2533.1350	78.3297	-16.7359
2555.1300	78.3913	-17.4275
2577.3160	78.4293	-18.7783
2599.6950	78.4155	-20.2261
2622.2680	78.3700	-21.0583
2645.0370	78.3352	-22.0485
2668.0040	78.2443	-23.1927
2691.1700	78.1362	-23.6040
2714.5370	78.0347	-23.5776
2738.1080	77.9446	-23.4021
2761.8830	77.8628	-23.2439
2785.8640	77.7797	-23.0442
2810.0540	77.6989	-22.5955
2834.4530	77.6329	-22.0267
2859.0650	77.5717	-21.4461
2883.8900	77.5165	-20.8200
2908.9310	77.4588	-19.8522
2934.1890	77.4280	-18.2760
2959.6660	77.4432	-16.1917
2985.3650	77.5289	-14.3285
3011.2870	77.6345	-12.4058
3037.4340	77.8265	-10.8939
3063.8080	78.0135	-10.5498
3090.4110	78.1839	-10.3362
3117.2450	78.3547	-10.1811
3144.3120	78.5117	-9.6562
3171.6140	78.7138	-8.7543
3199.1530	78.9509	-8.3008
3226.9310	79.2013	-8.4158
3254.9510	79.4496	-8.8848
3283.2130	79.7007	-9.8849
3311.7210	79.9221	-11.9917
