Freq	dB	Phase
2658.2520	83.7307	5.9733
2683.6610	83.7351	3.6034
2709.3130	83.6659	1.9448
2735.2090	83.5905	0.5325
2761.3540	83.4496	-0.6113
2787.7480	83.3014	-0.1554
2814.3940	83.2522	0.6765
2841.2950	83.2183	0.8217
2868.4540	83.1905	0.7752
2895.8720	83.1512	1.3920
2923.5510	83.1967	2.6215
2951.4960	83.3214	1.7224
2979.7080	83.2942	-0.4340
3008.1890	83.2110	-1.3862
3036.9420	83.1223	-2.0662
3065.9710	82.9836	-2.1796
3095.2770	82.8744	-1.1428
3124.8620	82.8212	0.6227
3154.7310	82.8627	2.1807
3184.8850	82.9303	2.8703
3215.3280	82.9936	3.5822
3246.0610	83.0994	4.5251
3277.0880	83.2487	4.0363
3308.4120	83.2793	3.4722
3340.0350	83.3528	3.7492
3371.9610	83.4059	4.1403
3404.1910	83.5006	5.1353
3436.7300	83.6371	6.9612
3469.5800	83.9188	8.6306
3502.7430	84.2523	8.5882
3536.2240	84.5767	6.8776
3570.0250	84.8165	3.7408
3604.1490	84.9211	0.9130
3638.5980	85.0007	-0.9056
3673.3780	85.0706	-2.7109
3708.4890	85.1126	-4.7258
3743.9370	85.1151	-6.0109
3779.7230	85.1826	-7.9260
3815.8510	85.1361	-10.3141
3852.3240	85.0982	-11.6959
3889.1460	85.0752	-13.6492
3926.3210	84.9964	-17.1597
3963.8500	84.7374	-19.7003
4001.7380	84.5179	-20.1196
4039.9880	84.3420	-20.8567
4078.6040	84.1272	-21.2113
4117.5890	83.9805	-21.2800
4156.9470	83.8138	-21.8644
4196.6810	83.6345	-21.8823
4236.7940	83.4885	-21.2536
4277.2910	83.3931	-20.4704
4318.1750	83.3465	-20.7024
4359.4500	83.2293	-21.2686
4401.1200	83.1202	-20.8703
4443.1870	83.0526	-20.0799
4485.6570	83.0363	-19.5813
4528.5330	83.0385	-20.8159
4571.8180	82.8901	-22.1354
4615.5180	82.7406	-20.9497
4659.6350	82.7252	-18.9328
4704.1740	82.7968	-18.0469
4749.1380	82.8833	-18.7358
4794.5320	82.9029	-20.2367
4840.3600	82.8723	-21.9302
4886.6260	82.7644	-22.8792
4933.3350	82.6965	-23.4459
4980.4900	82.5934	-24.5796
5028.0950	82.4571	-26.2128
5076.1560	82.2119	-27.2806
5124.6760	81.9670	-26.1391
5173.6600	81.8378	-23.5048
5223.1120	81.8641	-21.7733
5273.0360	81.9071	-22.1455
5323.4380	81.8893	-24.1656
5374.3220	81.7217	-26.3325
5425.6920	81.4734	-26.4692
