Freq	dB	Phase
8199.1140	85.5457	-29.1376
8253.6640	85.5244	-29.3997
8308.5780	85.5035	-29.6295
8363.8570	85.4832	-29.8579
8419.5030	85.4627	-30.0821
8475.5200	85.4422	-30.2567
8531.9090	85.4240	-30.3752
8588.6740	85.4087	-30.4531
8645.8160	85.3976	-30.4838
8703.3390	85.3920	-30.4797
8761.2440	85.3929	-30.4945
8819.5350	85.3984	-30.5846
8878.2130	85.4058	-30.7207
8937.2820	85.4157	-30.8288
8996.7430	85.4309	-30.9462
9056.6010	85.4498	-31.2052
9116.8560	85.4661	-31.6294
9177.5130	85.4762	-32.0576
9238.5730	85.4851	-32.4006
9300.0390	85.4950	-32.7671
9361.9140	85.5028	-33.2371
9424.2010	85.5049	-33.7380
9486.9020	85.5030	-34.1254
9550.0210	85.5032	-34.3715
9613.5590	85.5091	-34.6480
9677.5200	85.5149	-34.9989
9741.9070	85.5216	-35.3315
9806.7220	85.5307	-35.6890
9871.9680	85.5402	-36.1265
9937.6490	85.5479	-36.6459
10003.7700	85.5518	-37.2233
10070.3200	85.5514	-37.8135
10137.3200	85.5475	-38.4722
10204.7700	85.5351	-39.2026
10272.6600	85.5141	-39.8453
10341.0100	85.4898	-40.3365
10409.8100	85.4662	-40.7602
10479.0700	85.4424	-41.1868
10548.7900	85.4174	-41.5795
10618.9700	85.3931	-41.8523
10689.6200	85.3747	-42.0245
10760.7400	85.3635	-42.2456
10832.3400	85.3550	-42.6228
10904.4100	85.3436	-43.1004
10976.9600	85.3288	-43.6044
11049.9900	85.3100	-44.1239
11123.5100	85.2869	-44.6461
11197.5100	85.2592	-45.1702
11272.0100	85.2258	-45.6371
11347.0100	85.1897	-45.9590
11422.5000	85.1555	-46.1233
11498.5000	85.1267	-46.1333
11575.0000	85.1079	-46.0476
11652.0100	85.0995	-45.9828
11729.5400	85.0989	-45.9590
11807.5800	85.1061	-45.9730
11886.1300	85.1198	-46.0547
11965.2100	85.1384	-46.2462
12044.8200	85.1582	-46.6002
12124.9600	85.1740	-47.0773
12205.6300	85.1842	-47.5425
12286.8400	85.1924	-47.9264
12368.5800	85.2011	-48.2521
12450.8700	85.2119	-48.5548
12533.7100	85.2247	-48.8228
12617.1000	85.2420	-49.0315
12701.0500	85.2661	-49.2236
12785.5500	85.2974	-49.4977
12870.6100	85.3320	-49.9349
12956.2400	85.3653	-50.5229
13042.4500	85.3946	-51.2046
13129.2200	85.4192	-51.9715
13216.5700	85.4364	-52.8114
13304.5000	85.4457	-53.6722
13393.0200	85.4471	-54.5100
13482.1300	85.4422	-55.2793
13571.8300	85.4339	-55.9702
13662.1200	85.4236	-56.6067
13753.0200	85.4124	-57.1858
13844.5200	85.4022	-57.7122
13936.6300	85.3936	-58.2134
14029.3600	85.3869	-58.6974
14122.7000	85.3826	-59.1704
14216.6600	85.3808	-59.6365
14311.2500	85.3818	-60.0978
14406.4600	85.3862	-60.5904
14502.3100	85.3920	-61.1362
14598.8000	85.3982	-61.6968
14695.9300	85.4060	-62.2689
14793.7000	85.4148	-62.8923
14892.1300	85.4227	-63.5633
14991.2100	85.4294	-64.2449
15090.9500	85.4357	-64.9008
15191.3500	85.4435	-65.5384
15292.4200	85.4533	-66.2177
15394.1700	85.4630	-66.9306
15496.5900	85.4738	-67.6293
15599.6900	85.4873	-68.3567
15703.4800	85.5023	-69.1934
15807.9600	85.5149	-70.1384
15913.1300	85.5242	-71.1457
16019.0000	85.5299	-72.2083
16125.5800	85.5313	-73.3689
16232.8700	85.5249	-74.6454
16340.8700	85.5085	-75.9592
16449.5900	85.4835	-77.2295
16559.0300	85.4527	-78.4864
16669.2000	85.4151	-79.7687
16780.1100	85.3703	-81.0398
16891.7500	85.3197	-82.2709
17004.1300	85.2651	-83.4884
17117.2700	85.2060	-84.7515
17231.1500	85.1404	-86.0858
17345.7900	85.0660	-87.4594
17461.2000	84.9827	-88.8562
17577.3700	84.8894	-90.2876
17694.3200	84.7845	-91.7243
17812.0400	84.6682	-93.1196
17930.5500	84.5417	-94.4636
18049.8500	84.4053	-95.7531
18169.9400	84.2595	-96.9657
18290.8200	84.1058	-98.0753
18412.5200	83.9463	-99.0748
18535.0200	83.7824	-99.9878
18658.3400	83.6145	-100.8236
18782.4800	83.4433	-101.5609
18907.4400	83.2706	-102.2036
19033.2300	83.0968	-102.7761
19159.8700	82.9221	-103.2860
19287.3400	82.7463	-103.7199
19415.6600	82.5704	-104.0511
19544.8400	82.3958	-104.2649
19674.8800	82.2244	-104.3579
19805.7800	82.0580	-104.3293
19937.5500	81.8985	-104.1850
20070.2000	81.7476	-103.9386
20203.7300	81.6069	-103.6116
20338.1500	81.4772	-103.2403
20473.4700	81.3584	-102.8644
20609.6800	81.2493	-102.5079
20746.8000	81.1487	-102.1758
20884.8300	81.0557	-101.8738
21023.7900	80.9691	-101.6092
21163.6600	80.8875	-101.3811
21304.4700	80.8099	-101.1773
21446.2100	80.7359	-100.9742
21588.9000	80.6658	-100.7651
21732.5300	80.5995	-100.5590
21877.1200	80.5366	-100.3459
22022.6800	80.4777	-100.1122
22169.2000	80.4233	-99.8652
22316.7000	80.3732	-99.6092
22465.1700	80.3277	-99.3384
22614.6400	80.2869	-99.0397
22765.1000	80.2519	-98.6978
22916.5600	80.2240	-98.3154
23069.0300	80.2039	-97.8949
23222.5100	80.1931	-97.4224
23377.0200	80.1936	-96.9024
23532.5500	80.2069	-96.3747
23689.1200	80.2332	-95.8789
23846.7300	80.2720	-95.4334
24005.3800	80.3230	-95.0628
24165.1000	80.3853	-94.8136
24325.8700	80.4561	-94.7263
24487.7200	80.5322	-94.8100
24650.6400	80.6107	-95.0404
24814.6500	80.6905	-95.4052
24979.7400	80.7695	-95.9241
25145.9400	80.8450	-96.5948
25313.2400	80.9149	-97.3830
25481.6600	80.9787	-98.2687
25651.1900	81.0352	-99.2611
25821.8500	81.0829	-100.3782
25993.6500	81.1189	-101.6087
26166.5900	81.1417	-102.9132
26340.6900	81.1505	-104.2673
26515.9400	81.1446	-105.6569
26692.3500	81.1229	-107.0479
26869.9400	81.0859	-108.3848
27048.7100	81.0352	-109.6180
27228.6800	80.9734	-110.7166
27409.8300	80.9031	-111.6498
27592.2000	80.8282	-112.3868
27775.7800	80.7531	-112.9221
27960.5700	80.6817	-113.2735
28146.6000	80.6172	-113.4652
28333.8700	80.5625	-113.5202
28522.3800	80.5200	-113.4656
28712.1400	80.4916	-113.3515
28903.1700	80.4773	-113.2316
29095.4700	80.4763	-113.1211
29289.0500	80.4888	-113.0237
29483.9200	80.5145	-112.9705
29680.0800	80.5522	-112.9956
29877.5500	80.6001	-113.1022
30076.3300	80.6572	-113.2660
30276.4300	80.7239	-113.4697
30477.8700	80.8007	-113.7367
30680.6500	80.8869	-114.0987
30884.7700	80.9816	-114.5521
31090.2500	81.0848	-115.0899
31297.1000	81.1969	-115.7596
31505.3300	81.3156	-116.6315
31714.9400	81.4372	-117.7403
31925.9500	81.5578	-119.0858
32138.3600	81.6742	-120.6595
32352.1800	81.7832	-122.4682
32567.4300	81.8812	-124.5145
32784.1100	81.9645	-126.7983
33002.2300	82.0289	-129.3040
33221.8000	82.0712	-131.9990
33442.8300	82.0883	-134.8500
33665.3300	82.0778	-137.8152
33889.3200	82.0380	-140.8451
34114.7900	81.9680	-143.8883
34341.7600	81.8674	-146.8281
34570.2500	81.7415	-149.5602
34800.2500	81.5953	-152.0664
35031.7800	81.4339	-154.3441
35264.8600	81.2616	-156.4024
35499.4800	81.0826	-158.2562
35735.6700	80.9004	-159.9265
35973.4300	80.7183	-161.4741
36212.7600	80.5361	-162.9550
36453.7000	80.3539	-164.3793
36696.2300	80.1718	-165.7541
36940.3800	79.9896	-167.0850
37186.1500	79.8074	-168.3762
37433.5600	79.6252	-169.6313
37682.6100	79.4431	-170.8532
37933.3200	79.2609	-172.0445
38185.7000	79.0787	-173.2073
38439.7600	78.8966	-174.3435
38695.5100	78.7144	-175.4577
38952.9600	78.5322	-176.5500
39212.1200	78.3501	-177.6208
39473.0100	78.1679	-178.6903
39735.6300	77.9857	-179.7384
40000.0000	77.8036	179.2442
