Freq	dB	Phase
1095.0980	82.2885	15.4854
1104.6070	82.3983	15.4919
1114.1980	82.4863	15.3373
1123.8730	82.5680	15.3447
1133.6310	82.6496	15.4441
1143.4750	82.7368	15.5879
1153.4030	82.8321	15.7641
1163.4180	82.9432	15.6400
1173.5200	83.0406	15.0973
1183.7100	83.1212	14.2838
1193.9880	83.1684	13.3115
1204.3550	83.1833	12.7748
1214.8130	83.2063	12.7129
1225.3610	83.2397	12.8107
1236.0010	83.2934	12.9512
1246.7330	83.3653	12.5691
1257.5580	83.4098	11.7319
1268.4780	83.4324	10.9086
1279.4920	83.4328	10.2787
1290.6020	83.4299	9.9014
1301.8080	83.4281	9.4272
1313.1110	83.4091	8.9043
1324.5130	83.3825	8.4474
1336.0140	83.3392	8.4356
1347.6140	83.3282	8.5994
1359.3160	83.3141	8.4703
1371.1190	83.3002	8.1170
1383.0240	83.2598	7.5450
1395.0330	83.1905	7.5532
1407.1460	83.1460	7.9171
1419.3640	83.0957	8.4374
1431.6880	83.0721	9.4067
1444.1200	83.0789	10.7066
1456.6590	83.1412	11.8690
1469.3070	83.2221	12.5285
1482.0650	83.3149	12.9509
1494.9340	83.4146	13.1289
1507.9140	83.5138	13.1004
1521.0080	83.6119	12.7941
1534.2140	83.6936	12.0122
1547.5360	83.7334	11.1371
1560.9730	83.7489	10.9119
1574.5270	83.7872	11.1832
1588.1990	83.8507	11.0902
1601.9890	83.9010	10.4199
1615.8990	83.9208	9.6932
1629.9300	83.9234	9.3911
1644.0830	83.9376	9.3184
1658.3580	83.9548	9.0656
1672.7580	83.9624	8.7701
1687.2820	83.9679	8.4983
1701.9330	83.9652	8.1459
1716.7110	83.9492	7.7151
1731.6170	83.9102	7.4218
1746.6520	83.8588	8.0291
1761.8180	83.8620	9.6142
1777.1160	83.9448	10.9469
1792.5470	84.0592	11.0872
1808.1120	84.1439	10.4464
1823.8110	84.1956	9.6946
1839.6480	84.2138	9.3726
1855.6210	84.2420	9.6505
1871.7330	84.2947	9.9126
1887.9860	84.3534	9.9473
1904.3790	84.4163	9.6090
1920.9150	84.4508	8.8758
1937.5940	84.4469	8.4829
1954.4180	84.4399	9.0963
1971.3880	84.4827	10.8246
1988.5060	84.6297	12.3048
2005.7720	84.8076	12.2368
2023.1880	84.9474	11.3117
2040.7550	85.0497	10.6944
2058.4750	85.1597	10.2604
2076.3490	85.2567	9.8036
2094.3780	85.3623	9.6424
2112.5630	85.4944	9.0584
2130.9070	85.6033	7.4540
2149.4090	85.6430	5.6597
2168.0720	85.6424	4.7453
2186.8980	85.6565	4.6502
2205.8870	85.7039	4.7300
2225.0400	85.7785	4.6717
2244.3600	85.8786	3.8782
2263.8480	85.9436	2.0431
2283.5050	85.9375	0.0462
2303.3330	85.8805	-1.1967
2323.3320	85.8172	-1.3072
2343.5060	85.8006	-0.7691
2363.8540	85.8298	-0.4897
2384.3800	85.8733	-0.7097
2405.0830	85.9124	-1.0089
2425.9670	85.9610	-0.9380
2447.0310	86.0490	-0.9025
2468.2790	86.1516	-1.3757
2489.7110	86.2557	-2.5465
2511.3290	86.3190	-4.0973
2533.1350	86.3581	-5.4045
2555.1300	86.3933	-7.3585
2577.3160	86.3364	-9.0533
2599.6950	86.2943	-9.0527
2622.2680	86.3319	-9.4640
2645.0370	86.3377	-10.7718
2668.0040	86.3363	-12.4058
2691.1700	86.2759	-14.0376
2714.5370	86.2047	-14.5722
2738.1080	86.1850	-15.2107
2761.8830	86.1384	-16.4579
2785.8640	86.0768	-17.0960
2810.0540	86.0545	-17.7211
2834.4530	86.0210	-19.0383
2859.0650	85.9581	-20.3562
2883.8900	85.8887	-21.4955
2908.9310	85.8080	-22.0817
2934.1890	85.7820	-22.8946
2959.6660	85.7334	-25.5635
2985.3650	85.5532	-28.0098
3011.2870	85.3761	-29.0660
3037.4340	85.2058	-30.2345
3063.8080	85.0144	-31.6049
3090.4110	84.8029	-33.2278
3117.2450	84.5360	-34.7327
3144.3120	84.2475	-35.7826
3171.6140	83.9295	-36.4995
3199.1530	83.5933	-36.1224
3226.9310	83.3078	-34.4423
3254.9510	83.1126	-32.5790
3283.2130	82.9765	-32.2254
3311.7210	82.7728	-32.5304
3340.4770	82.5611	-32.0977
3369.4820	82.3523	-31.1457
3398.7390	82.1746	-29.9777
3428.2510	82.0081	-28.8007
3458.0180	81.8594	-26.7284
3488.0440	81.8115	-25.3111
3518.3300	81.7096	-24.1723
3548.8800	81.6833	-22.5789
3579.6950	81.6611	-22.0107
3610.7770	81.6121	-21.0777
3642.1300	81.6182	-20.5210
3673.7540	81.5670	-20.7148
3705.6530	81.4970	-21.0264
3737.8290	81.3490	-19.8314
3770.2850	81.3234	-17.3672
3803.0220	81.3396	-15.5662
3836.0440	81.4069	-14.1049
3869.3520	81.4999	-13.5394
3902.9500	81.5779	-14.2738
3936.8390	81.5744	-16.9404
3971.0220	81.3536	-17.0812
4005.5030	81.2977	-14.5717
4040.2820	81.2750	-13.3185
4075.3640	81.2608	-11.8511
4110.7500	81.3019	-10.4394
4146.4440	81.3481	-9.4550
4182.4470	81.4096	-8.4679
4218.7640	81.4841	-7.2516
4255.3950	81.6097	-6.4760
4292.3450	81.7204	-7.0609
