Freq	dB	Phase
638.9170	80.7115	-1.5849
645.0240	80.7775	-2.0628
651.1894	80.8416	-2.5853
657.4138	80.9039	-3.1507
663.6976	80.9638	-3.7776
670.0415	81.0191	-4.4713
676.4460	81.0687	-5.2221
682.9118	81.1118	-6.0393
689.4393	81.1458	-6.9274
696.0293	81.1689	-7.8885
702.6822	81.1770	-8.8818
709.3987	81.1718	-9.8635
716.1795	81.1528	-10.8742
723.0250	81.1141	-11.8318
729.9360	81.0623	-12.6153
736.9130	81.0032	-13.2179
743.9567	80.9425	-13.6620
751.0678	80.8829	-13.9863
758.2468	80.8257	-14.1980
765.4944	80.7736	-14.2929
772.8113	80.7289	-14.2876
780.1982	80.6933	-14.1913
787.6556	80.6692	-13.9968
795.1844	80.6607	-13.7671
802.7851	80.6647	-13.5546
810.4584	80.6811	-13.3329
818.2051	80.7119	-13.1483
826.0259	80.7534	-13.0502
833.9213	80.8034	-13.0252
841.8923	80.8611	-13.0910
849.9395	80.9235	-13.2753
858.0635	80.9871	-13.6082
866.2653	81.0451	-14.0517
874.5454	81.0972	-14.4815
882.9046	81.1497	-14.8306
891.3438	81.2098	-15.1249
899.8636	81.2829	-15.6103
908.4649	81.3500	-16.4336
917.1484	81.4009	-17.6078
925.9149	81.4123	-18.7961
934.7652	81.4088	-19.7072
943.7000	81.3960	-20.4315
952.7203	81.3838	-21.0266
961.8268	81.3712	-21.5674
971.0203	81.3600	-22.0076
980.3017	81.3563	-22.3908
989.6719	81.3584	-22.8080
999.1316	81.3631	-23.2581
1008.6820	81.3704	-23.7389
1018.3230	81.3789	-24.2866
1028.0570	81.3847	-24.9337
1037.8830	81.3823	-25.6812
1047.8040	81.3657	-26.3515
1057.8190	81.3479	-26.8322
1067.9300	81.3344	-27.1163
1078.1380	81.3398	-27.3922
1088.4430	81.3499	-27.8344
1098.8470	81.3616	-28.3954
1109.3500	81.3682	-29.0253
1119.9540	81.3720	-29.6561
1130.6590	81.3736	-30.2965
1141.4660	81.3737	-30.9609
1152.3770	81.3712	-31.6690
