Freq	Ohm	Deg
742.1502	3.9837	15.1138
748.5943	3.9931	15.3719
755.0944	4.0046	15.5160
761.6508	4.0106	15.6333
768.2642	4.0173	15.9603
774.9350	4.0285	16.2843
781.6638	4.0396	16.5102
788.4509	4.0506	16.7052
795.2971	4.0608	16.8697
802.2026	4.0696	17.0156
809.1681	4.0765	17.3022
816.1941	4.0884	17.6664
823.2811	4.1019	17.9040
830.4296	4.1146	18.0418
837.6403	4.1244	18.1149
844.9135	4.1300	18.4448
852.2498	4.1455	18.8614
859.6499	4.1603	19.0693
867.1142	4.1749	19.2695
874.6434	4.1894	19.4113
882.2379	4.2012	19.4525
889.8983	4.2079	19.7558
897.6253	4.2247	20.2140
905.4194	4.2437	20.4497
913.2811	4.2614	20.6219
921.2111	4.2799	20.7077
929.2100	4.2938	20.6600
937.2783	4.3016	20.9298
945.4166	4.3213	21.3208
953.6257	4.3403	21.5016
961.9060	4.3613	21.6063
970.2582	4.3797	21.6031
978.6829	4.3962	21.2086
987.1808	4.3892	20.9587
995.7525	4.3873	21.6692
1004.4000	4.4088	22.0480
1013.1000	4.4154	22.2050
1021.9000	4.4341	22.6310
1030.8000	4.4534	22.8625
1039.7000	4.4745	23.0315
1048.8000	4.4951	22.9991
1057.9000	4.5080	22.8153
1067.1000	4.5129	22.9522
1076.3000	4.5275	23.2414
1085.7000	4.5407	23.3755
1095.1000	4.5540	23.6100
1104.6000	4.5720	23.8156
1114.2000	4.5894	23.6871
1123.9000	4.5936	23.7939
1133.6000	4.6105	24.0522
1143.5000	4.6213	24.1081
1153.4000	4.6332	24.2182
1163.4000	4.6425	24.4035
1173.5000	4.6564	24.5421
1183.7000	4.6641	24.8363
1194.0000	4.6840	25.2226
1204.4000	4.7033	25.4050
1214.8000	4.7238	25.4293
1225.4000	4.7363	25.3145
1236.0000	4.7421	25.6282
1246.7000	4.7639	26.1237
1257.6000	4.7880	26.2907
1268.5000	4.8091	26.3859
1279.5000	4.8307	26.4722
1290.6000	4.8502	26.3962
1301.8000	4.8603	26.6488
1313.1000	4.8878	27.0897
1324.5000	4.9166	27.1555
1336.0000	4.9414	27.1662
1347.6000	4.9676	27.1040
1359.3000	4.9877	26.7761
1371.1000	4.9933	26.8778
1383.0000	5.0190	27.1991
1395.0000	5.0425	27.0675
1407.1000	5.0596	26.8504
1419.4000	5.0724	26.7143
1431.7000	5.0843	26.4804
1444.1000	5.0857	26.3253
1456.7000	5.0908	26.2475
1469.3000	5.0890	26.0931
1482.1000	5.0843	26.0986
1494.9000	5.0811	26.1719
1507.9000	5.0768	26.3530
1521.0000	5.0788	26.5441
1534.2000	5.0788	26.5442
1547.5000	5.0721	26.7108
1561.0000	5.0731	27.0006
1574.5000	5.0733	27.2140
1588.2000	5.0751	27.4397
1602.0000	5.0762	27.6805
1615.9000	5.0791	27.9560
1629.9000	5.0818	28.3287
1644.1000	5.0914	28.7607
1658.4000	5.1044	29.0530
1672.8000	5.1154	29.1667
1687.3000	5.1192	29.4919
1701.9000	5.1339	29.9944
1716.7000	5.1514	30.3392
1731.6000	5.1702	30.6646
1746.7000	5.1920	30.8419
1761.8000	5.2065	30.8686
1777.1000	5.2150	31.2452
1792.5000	5.2385	31.7219
1808.1000	5.2611	32.0123
1823.8000	5.2870	32.2461
1839.6000	5.3103	32.3096
1855.6000	5.3272	32.2667
1871.7000	5.3355	32.6262
1888.0000	5.3627	33.1571
1904.4000	5.3904	33.3616
1920.9000	5.4154	33.5531
1937.6000	5.4433	33.6422
1954.4000	5.4630	33.5163
1971.4000	5.4715	33.8190
1988.5000	5.5000	34.3311
2005.8000	5.5289	34.5378
2023.2000	5.5576	34.5539
2040.8000	5.5764	34.4331
2058.5000	5.5862	34.8255
2076.3000	5.6203	35.2644
2094.4000	5.6464	35.4103
2112.6000	5.6775	35.5676
2130.9000	5.7041	35.5277
2149.4000	5.7228	35.4034
2168.1000	5.7312	35.7406
2186.9000	5.7623	36.2692
2205.9000	5.7939	36.4338
2225.0000	5.8228	36.5749
2244.4000	5.8536	36.6102
2263.8000	5.8754	36.4769
2283.5000	5.8869	36.7538
2303.3000	5.9182	37.1486
2323.3000	5.9452	37.3600
2343.5000	5.9787	37.5528
2363.9000	6.0090	37.5612
2384.4000	6.0326	37.4199
2405.1000	6.0427	37.7077
2426.0000	6.0769	38.2131
2447.0000	6.1108	38.3674
2468.3000	6.1429	38.5171
2489.7000	6.1770	38.5717
2511.3000	6.2032	38.3885
2533.1000	6.2141	38.6864
2555.1000	6.2524	39.1985
2577.3000	6.2892	39.3236
2599.7000	6.3238	39.4277
2622.3000	6.3590	39.4347
2645.0000	6.3854	39.2556
2668.0000	6.3977	39.5272
2691.2000	6.4359	40.0156
2714.5000	6.4735	40.1784
2738.1000	6.5116	40.3147
2761.9000	6.5506	40.2556
2785.9000	6.5760	39.9909
2810.1000	6.5867	40.2728
2834.5000	6.6257	40.7803
2859.1000	6.6644	40.9086
2883.9000	6.7005	41.0480
2908.9000	6.7406	41.0528
2934.2000	6.7689	40.8165
2959.7000	6.7816	41.0763
2985.4000	6.8214	41.5757
3011.3000	6.8622	41.7591
3037.4000	6.9038	41.8871
