Freq	dB	Phase
12532.0700	82.0348	-172.8030
12651.8600	82.1287	-168.8664
12772.7900	82.5902	-165.4378
12894.8800	83.0675	-165.6694
13018.1300	83.5332	-166.5926
13142.5600	84.0180	-168.0919
13268.1900	84.4944	-170.7876
13395.0100	84.9080	-174.2199
13523.0400	85.2779	-177.5726
13652.3000	85.6400	178.8513
13782.8000	85.9713	174.4487
13914.5400	86.2329	169.2591
14047.5400	86.3973	164.4769
14181.8100	86.5625	159.6704
14317.3700	86.6357	154.6253
14454.2200	86.6793	150.4865
14592.3800	86.7417	146.2484
14731.8600	86.7606	141.6691
14872.6700	86.7596	137.2861
15014.8300	86.7459	132.7435
15158.3500	86.6985	127.9935
15303.2400	86.6204	123.0596
15449.5100	86.4917	117.9529
15597.1900	86.3096	113.3261
15746.2700	86.1313	108.8014
15896.7800	85.9071	103.7058
16048.7300	85.6086	99.0190
16202.1300	85.3064	94.0970
16357.0000	84.8816	88.9073
16513.3400	84.3809	85.5504
16671.1800	83.9303	83.0735
16830.5300	83.4457	80.9566
16991.4100	82.9848	80.8040
17153.8200	82.6690	81.1882
17317.7800	82.3854	82.1620
17483.3100	82.2840	83.7148
17650.4200	82.2760	84.5973
17819.1300	82.3804	85.2105
17989.4600	82.5874	84.6292
18161.4100	82.8203	82.6846
18335.0000	83.0632	79.2836
18510.2500	83.2261	75.1362
18687.1800	83.3687	70.8198
18865.8000	83.4576	66.1782
19046.1300	83.5229	61.3176
19228.1800	83.5420	55.7457
19411.9700	83.4774	50.0978
19597.5200	83.3786	44.3659
19784.8400	83.1957	38.7769
19973.9500	82.9999	33.1577
20164.8700	82.7134	27.6058
20357.6200	82.4135	22.2908
20552.2000	82.0363	17.2859
20748.6500	81.6589	13.3539
20946.9700	81.3138	9.4240
21147.1900	80.9522	5.3424
21349.3300	80.6024	0.6262
21553.3900	80.1584	-4.2071
21759.4100	79.7079	-8.6469
21967.3900	79.2002	-13.1224
22177.3700	78.6611	-17.2647
22389.3500	78.0823	-21.3465
22603.3500	77.4468	-25.1141
22819.4100	76.7664	-28.1456
23037.5200	76.0611	-30.1112
23257.7300	75.3696	-30.9660
23480.0300	74.7069	-30.3977
23704.4600	74.1469	-28.3144
23931.0400	73.7205	-24.5759
24159.7800	73.5432	-20.4337
24390.7100	73.5306	-17.1379
24623.8500	73.6889	-14.7742
24859.2100	73.9654	-14.3070
25096.8300	74.2728	-15.9640
25336.7100	74.5399	-18.8903
25578.8900	74.7775	-22.6861
25823.3900	74.9462	-27.2221
26070.2200	75.0544	-31.8703
26319.4100	75.1275	-36.9447
26570.9800	75.1245	-42.4408
26824.9600	75.0643	-48.2016
27081.3600	74.9156	-54.1662
27340.2100	74.6923	-60.1616
27601.5400	74.3679	-65.6838
27865.3700	74.0009	-70.6482
28131.7200	73.5553	-74.4698
28400.6100	73.1472	-76.7643
28672.0800	72.7847	-78.4065
28946.1400	72.4802	-79.2645
29222.8200	72.2724	-79.5928
29502.1400	72.1563	-79.8341
29784.1300	72.1301	-79.7468
30068.8200	72.2356	-79.5585
30356.2300	72.4620	-79.6659
30646.3900	72.8304	-81.2060
30939.3200	73.2151	-84.1776
31235.0500	73.6554	-88.3365
31533.6100	74.0616	-93.8309
31835.0200	74.4514	-100.1839
32139.3100	74.7908	-107.9083
32446.5100	75.0196	-115.9956
32756.6500	75.2130	-123.7148
33069.7500	75.3899	-131.8583
33385.8500	75.5268	-140.7105
33704.9600	75.6155	-150.3495
34027.1300	75.6262	-160.7862
34352.3700	75.5473	-171.8924
34680.7300	75.3578	176.5447
35012.2200	75.0619	164.7658
35346.8800	74.6574	152.6239
35684.7400	74.1164	140.5735
36025.8300	73.4775	129.5293
36370.1800	72.8182	118.8839
36717.8200	72.1083	107.5707
37068.7900	71.3095	95.3164
37423.1100	70.3683	82.5140
37780.8100	69.2961	68.8447
38141.9400	67.9933	53.5786
38506.5100	66.3591	36.8629
38874.5700	64.2502	20.7621
39246.1500	61.7011	11.2172
39621.2800	59.1731	12.0568
40000.0000	57.1302	12.3518
